-0.7552176353882304,-2.841571075509929,-4.332266248769638,-2.126871657828051,0.04008271704710917,-4.255387644417006,-0.9051733252211979,-7.13582090160339,-4.222015859142878,-28.36117824346893
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
-3.611596116267412e-006,-0.0002205434798221342,-0.000365648920494629,-1.075951091446718e-005,-4.756580724858497e-006,-5.283536040698319e-006,6.849824014297452e-005,-1.924145881437302e-005,-4.637324426522554e-005,9.770207174555468e-014
-2.142335338079955e-005,-0.002344675729613024,-0.001493796427926327,-0.001053194875333266,-2.8518656143785e-005,-4.480208922316998e-005,-0.01453315205872847,-9.483788394204109e-005,-0.002967372223542408,-1.374572166295596e-013
-0.01324404930301101,-0.0008814096242455483,-0.001818883502987578,-0.008000931236419272,-0.0006992113004745276,-0.0001448159177290189,0.01287661728807929,-0.000270802284574681,-0.001882342899326475,-1.83085471238336e-013
-0.01541366070694048,-0.001616236052338051,-0.002160366987816691,-0.009331471964188667,-0.0009313549850217496,-0.0001840732544910605,0.01595721491136222,-0.0003566727786407831,-0.002866530675155953,2.230470050393324e-012
-0.001756232425725599,-0.002546675673348716,-0.001161326657120431,-0.00114149459513473,-0.001622603393624524,-8.618422590854935e-005,0.004341046973652053,-0.0003878856291155556,-0.002134126075523009,-4.223473542172208e-011
-2.421727763361666e-005,-0.002036971377063997,-0.0005701035075180374,-6.331578225455987e-005,-0.0002733924819679218,-3.507964299041664e-005,0.002613017030564148,-0.0002866232980363664,-0.008065891246298851,3.951633145724689e-012
0.0002216673398552253,-0.0001448137693149669,-0.0002847391897952187,-1.458126072879185e-005,-4.500053265746863e-005,-7.885945911793616e-005,-0.0005437196694527529,-3.874156836654377e-005,-0.0006350318316494455,1.634300033271805e-012
-2.339276035476987e-005,-2.307488489641486e-005,-0.004313243872010364,-0.0001371267016453369,0.01390424910328502,-0.0008116600978379833,-8.087450926203076e-005,-0.0001901824139922268,-0.01171947754599967,-2.68206800027977e-012
-8.510687137510946e-006,-8.686026641032553e-006,-0.001419486369957611,-6.810716127496637e-005,0.00408196104585869,-0.0002674015754637133,0.0003457240625025849,-7.496245561922565e-005,-0.003847844077152759,-7.19713427712368e-013
-4.863489932351572e-006,-6.460190607804242e-006,-4.105873784205307e-005,-0.0001326129589478497,-0.002690043926144819,-9.352940955460728e-006,0.002126886265764209,-7.251621579065032e-005,-5.996012724521636e-005,9.056333086644676e-013
0,0,0,0,0,0,0,0,0,0
-0.001025687044096062,-0.0001256194796296198,-0.002666361283815407,-0.01691412124028136,-0.0003773142617653923,-4.874992300464056e-005,0.02251145399977414,-0.0004318305953437117,0.005065192034078247,-2.463377694013248e-012
0.0004816091790908597,-0.0004108391533703976,-9.116421332654761e-005,-2.23104196971734e-006,-4.215337287463356e-006,-1.897270989528446e-005,-2.538001531484087e-005,-0.0001383852861226894,-1.130263910902712e-005,-8.133113810449825e-014
0,0,0,0,0,0,0,0,0,0
0.001274037416448008,-0.0002740712514833346,-0.0002096178586545266,-6.190976584961273e-006,-8.917312494748261e-006,-9.205851871810386e-006,-4.315984633639764e-005,-0.0001077464805174702,-1.109705915286626e-005,-3.9106196044187e-013
0.001234223747184008,-0.0002655065248744804,-0.0002030673005715726,-5.997508566681236e-006,-8.638646479287384e-006,-8.91816900081632e-006,-4.181110113838521e-005,-0.0001043794030012993,-1.075027605433918e-005,-3.788412741780078e-013
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
-2.939183721972698e-006,-0.0003374511833637305,0.0001332558431663751,-7.677863679221748e-006,-9.754859841604402e-005,-3.421607338386918e-006,-2.415382392581088e-006,-6.641353339104215e-006,-1.414409493962316e-006,-6.25188877017946e-013
0,0,0,0,0,0,0,0,0,0
-1.673989350244659e-005,-4.758614888674094e-005,0.002041335998455604,-1.5917348140039e-006,-2.903880391624303e-005,-1.528162236012205e-006,-7.972245461444177e-006,-8.511706054520822e-006,-0.0006183858133839463,-1.764843259700723e-013
-0.01419493284167502,-0.005851475051477534,0.08146387193538988,-0.001428592868239813,-0.002074609998572763,-0.000161471593919118,0.02264832027692885,-0.003977458088406124,-0.01609342994050569,-3.678877404478535e-012
-0.01202214976835663,-0.008847142848725956,-0.04657084216469587,-0.02403629984935569,-0.002034549639467103,-0.0004808351551445937,0.2139885376980604,-0.006028203888394926,-0.02503187919295753,1.465489053733251e-011
-0.1047869852299382,-0.02811953756939838,-0.06088773496731795,-0.02191168349200709,-0.006887272715846319,-0.001337211001564577,0.2749552856787406,-0.009127295140413784,-0.03454024149113727,-1.692027467375961e-010
-0.01208485911079627,-0.02824194634418846,-0.09872054224759449,-0.01479610895909594,-0.01554958841690364,-0.001447850092036137,0.2513403091403143,-0.007488738828011612,-0.04492671510986055,-1.10972132730285e-010
-0.002282591248335913,-0.01232299335514581,-0.07816000022936008,-0.05112888104462897,-0.05433635993655566,-0.007316687641243172,0.306997337842762,-0.006500169557364426,-0.08705534140301853,-1.735750531718865e-010
-0.004187314198606746,-0.004056278196138511,-0.04339696419814824,-0.0774750280153058,-0.04855668179627778,-0.005608929972073203,0.2732982261072768,-0.003117556388784553,-0.08046768875725063,-7.568986248094099e-011
-0.001682938629321982,-0.003279023299308419,-0.02920152454378962,-0.04957414310664705,-0.01293158913097011,-0.003500047667939772,0.1792298668244098,-0.0007160286275922919,-0.02780362032449676,2.198130056545856e-012
-0.0009330843432017921,-0.03217769151013337,0.02982557468675348,-0.02474332617574058,-0.005275707010293477,-0.0002453712545692922,0.1073682031156406,-0.0004347425299348857,-0.006251709432514853,-3.276723949093686e-012
-2.42420645545844e-005,-0.0594417472722986,0.08860746169272338,0.0003501649480503474,-0.0005979845105608929,-3.614943323008554e-005,-3.965817161260114e-005,-0.0006047688873873915,-3.459885558128312e-005,-3.233116452545734e-012
0.0002257658901142392,-0.03078476786583089,0.05332031182158813,-3.430368362865163e-005,-0.0004522894920511602,-0.0001093516277473216,-0.001741058972748509,-0.0007268486560168281,-0.0011832360031769,-3.32867915992854e-012
0.00160953315938495,-0.01332509344897403,0.02127893611447431,-4.628648793192792e-005,-0.0007150433833302078,-0.0002064599348762587,-8.453807221554246e-005,-0.002451157594616128,-0.001043932700522262,-4.681572092146692e-012
0.0002887311243179778,-0.001704907295318408,0.00210612986680848,-3.389315519640654e-005,-0.002312562038987133,-6.249056108973347e-005,-3.33542498589743e-006,-0.0005498825702753675,-0.00035003433270341,-3.757740030281561e-012
-0.01080532573247628,-0.004834305019258895,-0.0003759404306764264,-0.02639477542122999,-0.005492577598963917,-0.0008213950169821103,0.0784165290381254,-0.001470809402608345,-0.01739407395166504,-7.536440194787839e-012
-0.02547704847005348,-0.00436569014478043,0.002066394289622294,-0.0001777210565209962,-0.004477184785379951,-0.001556671534189114,-0.002202436565090771,-0.001261080105663788,-0.01321330466904425,-1.031700985971187e-011
-0.02208619342254494,-0.0009640127313745072,0.003988146823067237,-8.40563130708851e-005,-0.003150657402591897,-0.0003417018339250821,-0.002389091331098574,-0.0006405440133434539,-0.003539075342326982,-9.5576396470139e-012
-0.005368910561636583,-0.0001398164398501547,3.801807700725364e-005,-8.164058821368093e-006,-0.0002431439193264605,-9.137854438149219e-006,-0.0001275662854437764,-5.946601527931745e-005,-0.0001285868635757623,-5.614871179438358e-013
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
-1.75839036277081e-006,-1.328214327749373e-005,-5.224579027120483e-006,-8.71120236466636e-005,-1.000362503173169e-005,0.0002145495764565413,-2.46961171420628e-006,-2.18362127383729e-005,-0.000173430393417547,-1.032750328536374e-012
0.01679351740137358,-0.0005173588301587969,-0.0005447774063687255,-0.0001971225024344191,-3.787227329165406e-005,-0.02042776962401482,-1.010721884010883e-005,-0.0002578392485619363,-0.0003898856094980262,-3.037946825555754e-012
0.05755999977276196,-0.004092528588611775,0.0001938867373662583,-0.0001248661878922539,-0.002078350011862721,-0.0714149543872355,-2.646252514027547e-005,0.001516608206665503,-4.64208740276379e-005,-4.991964130590432e-012
0.0009776213617342076,-0.001799024940446342,-0.005165598145229487,-0.00636026604733711,-0.008088317613051914,-0.007178778712805788,-0.001896656986775659,-0.0005578533370829982,-0.0001131612902036533,-9.023851716563929e-012
-0.1340028457187326,-0.008959548440485503,-0.004280374502728648,-0.004636474636831736,0.00100992326250711,-8.559229112941868e-005,0.1027289344579951,-0.005056947105893558,-0.004162936281951874,1.646003432423652e-011
-0.210201016072696,0.1042288054942023,-0.1739983128688404,-0.008666053729536839,-0.02313233823358499,-0.006801019396274435,0.1683643808556901,-0.01362550800762878,-0.01965408084101797,2.46610948094085e-011
-0.1308170568450885,-0.03759865541190173,-0.3898751879410362,0.02491245526649527,-0.04353431072680511,-0.01521551779513502,0.2668164002517747,-0.02709427070886235,-0.08195993624641568,-1.280303147287845e-010
-0.08788853598480201,-0.1619467959509264,-0.3297577872522049,-0.001173410651810666,-0.04414529577973373,-0.03449648450577935,0.2953361817930742,-0.07957773213624897,-0.1158395044205612,-7.414899307607021e-010
-0.05111135007253381,-0.1484605613281563,-0.3087574672806557,-0.1790705438805871,-0.05497822370351308,-0.1283602546282467,0.6230939777056876,-0.08431797788105574,-0.1787986872140259,-5.533575559317476e-010
-0.01554133807615475,-0.07426800332579755,-0.2522439978004317,-0.3469579463442002,-0.1048093982254289,-0.03029043821680497,1.216693760325162,-0.07135236783109854,-0.3204644927479769,-4.881931353654399e-011
-0.06498284686859081,-0.02478559312867411,-0.1701455315010575,-0.3288314757590297,-0.09101951643124256,-0.02590187164636647,1.157141290812101,-0.03828719649862684,-0.3495074543353981,-7.074301294744209e-011
-0.02356941983734964,-0.008830954162598464,-0.08421578806708535,-0.2128039447651462,-0.03698215070483227,-0.01023881632890818,0.6666195055508126,-0.02081203731914177,-0.2816182182068395,-3.734172227001139e-011
-0.0007700175761641285,-0.02386710955659782,-0.02002644232970765,-0.09133288507105648,-0.01414523720899057,-0.001006771952942666,0.3979023877971911,-0.006760793398376308,-0.1656544756509403,-3.121326154205557e-011
0.01065500074142326,-0.07970814374207594,0.0765866648681662,0.00380408136156651,-0.008699891923934595,-0.0007933849288107228,0.06927703847140898,-0.003443035246043668,-0.151526427992358,-4.102800186181636e-012
0.01214226325196257,-0.1419082870904421,0.2762865192751003,-0.01863510594509306,-0.01712205924936023,-0.001571686796127391,-0.05275848353515523,-0.007823859707702526,-0.09656132843125793,-9.582110619532276e-011
-0.00161590168812136,-0.06302281459465227,0.3049539947043888,0.06021171173482781,-0.04490141983834663,-0.003947535910096146,-0.03034189795842449,-0.005706478236167089,-0.09511581046460449,-1.565431533387727e-010
-0.008633101029408979,-0.2122936885403778,0.1844828505976246,-0.002494144808751482,-0.06679836086000207,-0.008042091592541468,0.006549640456108857,-0.01221901106417675,-0.07835509265627022,-1.788543594517661e-010
-0.05567005401799539,-0.1661317928126944,0.004213501954907157,-0.02565276799904927,-0.0001000181156929391,-0.006689988467524002,0.04069135927764944,-0.01907270028934784,-0.08990354800278114,-2.720285585877899e-010
-0.08744440103904946,-0.01256030987646306,0.010890945260017,0.0294627682890947,-0.02769512793035543,-0.008423317625361956,-0.03662694370382448,-0.02327461209735863,-0.07393528743107587,-3.134438790967304e-010
-0.1290985397282177,-0.04340568782986051,0.1219824514100856,-0.002295458621381217,-0.09425749682586744,-0.005136022399314807,-0.1566446217603596,-0.03194397032406458,-0.06224104437733655,-2.562674683023233e-010
-0.1056945016812796,-0.06484629796544236,0.09767666185154225,-0.008717514509719337,-0.06090926397716127,-0.001775054507700077,-0.3336260120358486,-0.02829023300954228,-0.06881473041814554,-1.631548220421487e-010
-0.00488505262118752,-0.01521400569074804,0.06617602071952877,-0.01255220159339622,-0.01375458552641053,-0.0003834072074413389,-0.3332485441881308,-0.009955554938933494,-0.03530998001247357,-5.186471242553798e-011
-0.0002069829422752268,-0.006424380201814552,-0.008543041683515551,-0.0002494518750836337,-0.00394717156137297,-0.000107326675316947,-0.2582509402518838,-0.0005029596676895166,-0.007764704337894555,-2.66233677823427e-011
-1.378812581225627e-005,-0.0003053063920636003,0.001898074216935323,-7.550153128926374e-005,-3.485894954797145e-005,-1.045803442730695e-005,-0.03085251336510358,-0.0002081684532604116,0.005497909265278871,-8.535198087845217e-013
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
-2.554395147379202e-006,-0.0001163646442650174,-1.682090133746694e-005,-0.0096827062443685,-0.0004459635432568978,0.000781364264669642,-0.002185044134017009,-9.183014264385917e-006,-0.0001528806986860322,-3.948978986072371e-013
0.0039823249111677,-0.0006588242183323843,-0.0001765548322981399,-0.02918114850608879,-0.002773041382472324,0.00643171918325654,-0.006425565602448741,-0.002511824910586832,-0.001011251147393347,-4.308877123403562e-012
-0.0001464931469306096,-0.01550200828290285,0.02710655201055315,-0.003239529559859441,-0.01145499268624679,-0.03560040393155029,0.004625794927293766,-0.003345581435925039,-0.0009211854188236643,-1.617219000999498e-011
0.02660070515305548,-0.01408473124640936,0.1848138287609481,-0.004160027349152852,-0.05335599650957416,-0.1311786113838352,0.001902467526071858,-0.02713596568355829,-0.006930408519372429,-4.375967120116749e-011
0.02098337719538852,-0.08134591278257541,0.3987672530125064,-0.1084476996137677,-0.1556641499916054,-0.1844013389656907,0.4078430644096995,-0.06894812448507472,-0.03218828925582793,-1.995247320336389e-010
-0.08814896677719795,-0.04226408097718126,0.09741208647827371,-0.07123911556876167,-0.2224175704866977,-0.3213687497303941,0.6383621103455767,-0.07943257501629533,-0.1180816553086062,-2.973941600099422e-010
-0.01851579436062601,-0.2647322904764752,-0.2554673398447612,-0.08196887448783791,-0.3208078002357917,-0.3057012009652839,0.6910672106843347,-0.115214300980288,-0.3103166626817653,-1.555612925103363e-009
-0.04597424288251461,-0.1812053937146883,-0.1180549488155495,-0.3287333253797044,-0.3182055160543232,-0.4074944354881925,0.4615348432682166,-0.187289860540506,-0.3248659869207784,-2.962194567665341e-009
-0.2858199280087286,-0.1431159841642145,0.1413939334757509,-0.4708477409351348,-0.2510536880822981,-0.4070903313138305,0.08894379778393702,-0.2960047930266761,-0.3839653141079424,-1.664949080658894e-009
-0.1953834864578308,-0.3734531498709879,0.2404617436233812,-0.3640511488158454,-0.2776627419879394,-0.3643413765493008,0.7630721486898161,-0.2115111102066317,-0.5595911203144701,-1.338982926594405e-009
-0.0280400714346052,-0.5636732687705952,-0.06949902482629636,-0.602843155202719,-0.1411145939840483,-0.6045868086338797,1.274364283017521,-0.05368029173569792,-0.6046634772248435,-1.318003481636952e-009
0.01271982316950219,-0.5050438312401572,-0.01529503508890355,-0.5703934536427071,-0.02397368948802275,-0.4291981397580267,0.781634901197074,-0.02648877424203537,-0.3809567648677692,-6.433943198904352e-010
0.03168137808706904,-0.4141372812895549,0.09860051729190533,-0.2419975317999118,-0.005850654138632158,-0.09933149271067183,0.3365807353252973,-0.04059069258878944,-0.144255975607483,-8.59691471596072e-010
0.02679606669934103,-0.002548997411074214,0.106651913791512,-0.07099532822457452,-0.04541014253091891,-0.1786615364068246,0.2976567153000159,-0.02707278495282954,-0.210301760058312,-8.141500377884056e-010
